country,industry,company_size,year,predicted_adoption_rate
United Kingdom,Agriculture,Medium,2029,97.77
United Kingdom,Agriculture,Small,2029,97.48
United Kingdom,Automotive,Large,2029,97.0
United Kingdom,Automotive,Medium,2029,96.28
United Kingdom,Automotive,Small,2029,96.31
United Kingdom,Education,Large,2029,90.96
United Kingdom,Education,Medium,2029,96.67
United Kingdom,Education,Small,2029,93.29
United Kingdom,Financial Services,Large,2029,97.12
United Kingdom,Financial Services,Medium,2029,93.57
United Kingdom,Financial Services,Small,2029,96.87
United Kingdom,Gaming,Large,2029,96.97
United Kingdom,Gaming,Medium,2029,96.95
United Kingdom,Gaming,Small,2029,96.95
United Kingdom,Government,Large,2029,90.94
United Kingdom,Government,Medium,2029,93.24
United Kingdom,Government,Small,2029,98.02
United Kingdom,Healthcare,Large,2029,96.98
United Kingdom,Healthcare,Medium,2029,91.49
United Kingdom,Healthcare,Small,2029,97.36
United Kingdom,Legal,Large,2029,84.79
United Kingdom,Legal,Medium,2029,97.68
United Kingdom,Legal,Small,2029,88.8
United Kingdom,Manufacturing,Large,2029,96.99
United Kingdom,Manufacturing,Medium,2029,97.01
United Kingdom,Manufacturing,Small,2029,97.55
United Kingdom,Media & Entertainment,Large,2029,96.92
United Kingdom,Media & Entertainment,Medium,2029,91.62
United Kingdom,Media & Entertainment,Small,2029,96.9
United Kingdom,Retail,Large,2029,96.99
United Kingdom,Retail,Medium,2029,90.97
United Kingdom,Retail,Small,2029,97.45
United Kingdom,Technology,Large,2029,97.16
United Kingdom,Technology,Medium,2029,84.2
United Kingdom,Technology,Small,2029,93.76
United States,Agriculture,Large,2029,93.81
United States,Agriculture,Medium,2029,97.48
United States,Agriculture,Small,2029,76.68
United States,Automotive,Large,2029,96.97
United States,Automotive,Medium,2029,96.26
United States,Automotive,Small,2029,93.53
United States,Education,Large,2029,89.84
United States,Education,Medium,2029,93.03
United States,Education,Small,2029,97.21
United States,Financial Services,Large,2029,96.96
United States,Financial Services,Medium,2029,93.55
United States,Financial Services,Small,2029,72.57
United States,Gaming,Large,2029,97.01
United States,Gaming,Medium,2029,93.53
United States,Gaming,Small,2029,93.49
United States,Government,Large,2029,90.9
United States,Government,Medium,2029,63.13
United States,Government,Small,2029,33.09
United States,Healthcare,Large,2029,96.95
United States,Healthcare,Medium,2029,91.7
United States,Healthcare,Small,2029,90.59
United States,Legal,Large,2029,93.65
United States,Legal,Medium,2029,90.99
United States,Legal,Small,2029,37.59
United States,Manufacturing,Large,2029,96.96
United States,Manufacturing,Medium,2029,93.47
United States,Manufacturing,Small,2029,97.1
United States,Media & Entertainment,Large,2029,96.98
United States,Media & Entertainment,Medium,2029,96.93
United States,Media & Entertainment,Small,2029,93.99
United States,Retail,Large,2029,96.28
United States,Retail,Medium,2029,91.7
United States,Retail,Small,2029,97.01
United States,Technology,Large,2029,96.16
United States,Technology,Medium,2029,96.95
United States,Technology,Small,2029,93.42
Australia,Agriculture,Large,2030,33.92
Australia,Agriculture,Medium,2030,90.75
Australia,Agriculture,Small,2030,78.6
Australia,Automotive,Large,2030,97.04
Australia,Automotive,Medium,2030,91.77
Australia,Automotive,Small,2030,81.53
Australia,Education,Large,2030,89.81
Australia,Education,Medium,2030,93.07
Australia,Education,Small,2030,88.66
Australia,Financial Services,Large,2030,97.02
Australia,Financial Services,Medium,2030,96.24
Australia,Financial Services,Small,2030,91.54
Australia,Gaming,Large,2030,93.32
Australia,Gaming,Medium,2030,96.25
Australia,Gaming,Small,2030,93.6
Australia,Government,Large,2030,97.11
Australia,Government,Medium,2030,74.61
Australia,Government,Small,2030,97.06
Australia,Healthcare,Large,2030,96.91
Australia,Healthcare,Medium,2030,97.03
Australia,Healthcare,Small,2030,96.92
Australia,Legal,Large,2030,97.4
Australia,Legal,Medium,2030,93.7
Australia,Legal,Small,2030,79.38
Australia,Manufacturing,Large,2030,90.68
Australia,Manufacturing,Medium,2030,91.0
Australia,Manufacturing,Small,2030,72.98
Australia,Media & Entertainment,Large,2030,92.96
Australia,Media & Entertainment,Medium,2030,96.22
Australia,Media & Entertainment,Small,2030,93.6
Australia,Retail,Large,2030,90.77
Australia,Retail,Medium,2030,96.33
Australia,Retail,Small,2030,78.91
Australia,Technology,Large,2030,96.99
Australia,Technology,Medium,2030,93.17
Australia,Technology,Small,2030,96.07
Brazil,Agriculture,Large,2030,89.67
Brazil,Agriculture,Medium,2030,56.53
Brazil,Agriculture,Small,2030,76.36
Brazil,Automotive,Large,2030,93.52
Brazil,Automotive,Medium,2030,96.96
Brazil,Automotive,Small,2030,90.69
Brazil,Education,Large,2030,91.08
Brazil,Education,Medium,2030,35.58
Brazil,Education,Small,2030,93.44
Brazil,Financial Services,Large,2030,89.87
Brazil,Financial Services,Medium,2030,97.34
Brazil,Financial Services,Small,2030,90.54
Brazil,Gaming,Large,2030,93.63
Brazil,Gaming,Medium,2030,97.02
Brazil,Gaming,Small,2030,27.43
Brazil,Government,Large,2030,96.82
Brazil,Government,Medium,2030,96.86
Brazil,Government,Small,2030,80.81
Brazil,Healthcare,Large,2030,90.73
Brazil,Healthcare,Medium,2030,81.85
Brazil,Healthcare,Small,2030,93.63
Brazil,Legal,Large,2030,93.54
Brazil,Legal,Medium,2030,75.71
Brazil,Legal,Small,2030,35.73
Brazil,Manufacturing,Large,2030,93.4
Brazil,Manufacturing,Medium,2030,97.39
Brazil,Manufacturing,Small,2030,92.28
Brazil,Media & Entertainment,Large,2030,91.32
Brazil,Media & Entertainment,Medium,2030,91.55
Brazil,Media & Entertainment,Small,2030,96.08
Brazil,Retail,Large,2030,90.95
Brazil,Retail,Medium,2030,97.07
Brazil,Retail,Small,2030,96.95
Brazil,Technology,Large,2030,93.43
Brazil,Technology,Medium,2030,93.37
Brazil,Technology,Small,2030,97.32
Canada,Agriculture,Large,2030,91.8
Canada,Agriculture,Medium,2030,93.51
Canada,Agriculture,Small,2030,97.61
Canada,Automotive,Large,2030,96.78
Canada,Automotive,Medium,2030,93.55
Canada,Automotive,Small,2030,96.23
Canada,Education,Large,2030,85.45
Canada,Education,Medium,2030,87.57
Canada,Education,Small,2030,58.91
Canada,Financial Services,Large,2030,96.97
Canada,Financial Services,Medium,2030,96.94
Canada,Financial Services,Small,2030,96.99
Canada,Gaming,Large,2030,96.76
Canada,Gaming,Medium,2030,96.95
Canada,Gaming,Small,2030,96.03
Canada,Government,Large,2030,93.51
Canada,Government,Medium,2030,93.52
Canada,Government,Small,2030,95.67
Canada,Healthcare,Large,2030,97.02
Canada,Healthcare,Medium,2030,91.65
Canada,Healthcare,Small,2030,96.24
Canada,Legal,Large,2030,96.26
Canada,Legal,Medium,2030,85.79
Canada,Legal,Small,2030,88.13
Canada,Manufacturing,Large,2030,97.04
Canada,Manufacturing,Medium,2030,90.89
Canada,Manufacturing,Small,2030,89.4
Canada,Media & Entertainment,Large,2030,96.83
Canada,Media & Entertainment,Medium,2030,96.97
Canada,Media & Entertainment,Small,2030,97.23
Canada,Retail,Large,2030,97.04
Canada,Retail,Medium,2030,96.27
Canada,Retail,Small,2030,58.42
Canada,Technology,Large,2030,93.3
Canada,Technology,Medium,2030,93.5
Canada,Technology,Small,2030,91.66
China,Agriculture,Large,2030,97.52
China,Agriculture,Medium,2030,52.48
China,Agriculture,Small,2030,93.62
China,Automotive,Large,2030,96.98
China,Automotive,Medium,2030,97.3
China,Automotive,Small,2030,93.54
China,Education,Large,2030,90.4
China,Education,Medium,2030,64.76
China,Education,Small,2030,90.33
China,Financial Services,Large,2030,96.89
China,Financial Services,Medium,2030,96.94
China,Financial Services,Small,2030,97.29
China,Gaming,Large,2030,96.78
China,Gaming,Medium,2030,93.36
China,Gaming,Small,2030,71.23
China,Government,Large,2030,73.71
China,Government,Medium,2030,90.07
China,Government,Small,2030,93.51
China,Healthcare,Large,2030,97.02
China,Healthcare,Medium,2030,92.92
China,Healthcare,Small,2030,96.25
China,Legal,Large,2030,91.57
China,Legal,Medium,2030,96.29
China,Legal,Small,2030,76.43
China,Manufacturing,Large,2030,97.1
China,Manufacturing,Medium,2030,96.33
China,Manufacturing,Small,2030,97.26
China,Media & Entertainment,Large,2030,97.04
China,Media & Entertainment,Medium,2030,90.83
China,Media & Entertainment,Small,2030,63.99
China,Retail,Large,2030,92.98
China,Retail,Medium,2030,93.58
China,Retail,Small,2030,93.4
China,Technology,Large,2030,97.02
China,Technology,Medium,2030,97.03
China,Technology,Small,2030,97.03
Egypt,Agriculture,Large,2030,96.96
Egypt,Agriculture,Medium,2030,97.66
Egypt,Agriculture,Small,2030,93.48
Egypt,Automotive,Large,2030,93.53
Egypt,Automotive,Medium,2030,66.81
Egypt,Automotive,Small,2030,95.96
Egypt,Education,Large,2030,89.13
Egypt,Education,Medium,2030,92.58
Egypt,Education,Small,2030,35.76
Egypt,Financial Services,Large,2030,89.09
Egypt,Financial Services,Medium,2030,74.64
Egypt,Financial Services,Small,2030,28.15
Egypt,Gaming,Large,2030,90.66
Egypt,Gaming,Medium,2030,91.29
Egypt,Gaming,Small,2030,84.89
Egypt,Government,Large,2030,40.85
Egypt,Government,Medium,2030,42.06
Egypt,Government,Small,2030,93.49
Egypt,Healthcare,Large,2030,80.5
Egypt,Healthcare,Medium,2030,93.35
Egypt,Healthcare,Small,2030,76.36
Egypt,Legal,Large,2030,90.74
Egypt,Legal,Medium,2030,93.52
Egypt,Legal,Small,2030,98.18
Egypt,Manufacturing,Large,2030,96.17
Egypt,Manufacturing,Medium,2030,87.2
Egypt,Manufacturing,Small,2030,97.3
Egypt,Media & Entertainment,Large,2030,96.11
Egypt,Media & Entertainment,Medium,2030,96.71
Egypt,Media & Entertainment,Small,2030,77.89
Egypt,Retail,Large,2030,93.41
Egypt,Retail,Medium,2030,76.35
Egypt,Retail,Small,2030,36.26
Egypt,Technology,Large,2030,93.62
Egypt,Technology,Medium,2030,91.48
Egypt,Technology,Small,2030,86.41
France,Agriculture,Large,2030,94.51
France,Agriculture,Medium,2030,94.01
France,Agriculture,Small,2030,82.21
France,Automotive,Large,2030,96.97
France,Automotive,Medium,2030,90.84
France,Automotive,Small,2030,96.83
France,Education,Large,2030,93.0
France,Education,Medium,2030,96.48
France,Education,Small,2030,70.08
France,Financial Services,Large,2030,96.79
France,Financial Services,Medium,2030,93.5
France,Financial Services,Small,2030,96.93
France,Gaming,Large,2030,96.94
France,Gaming,Medium,2030,96.82
France,Gaming,Small,2030,78.18
France,Government,Large,2030,90.85
France,Government,Medium,2030,91.54
France,Government,Small,2030,97.22
France,Healthcare,Large,2030,96.97
France,Healthcare,Medium,2030,91.56
France,Healthcare,Small,2030,93.94
France,Legal,Large,2030,90.97
France,Legal,Medium,2030,55.65
France,Legal,Small,2030,51.67
France,Manufacturing,Large,2030,96.81
France,Manufacturing,Medium,2030,96.26
France,Manufacturing,Small,2030,97.36
France,Media & Entertainment,Large,2030,96.88
France,Media & Entertainment,Medium,2030,89.28
France,Media & Entertainment,Small,2030,56.68
France,Retail,Large,2030,90.75
France,Retail,Medium,2030,94.04
France,Retail,Small,2030,68.37
France,Technology,Large,2030,96.96
France,Technology,Medium,2030,93.64
France,Technology,Small,2030,91.75
Germany,Agriculture,Large,2030,90.95
Germany,Agriculture,Medium,2030,93.75
Germany,Agriculture,Small,2030,97.59
Germany,Automotive,Large,2030,97.0
Germany,Automotive,Medium,2030,93.55
Germany,Automotive,Small,2030,81.49
Germany,Education,Large,2030,88.28
Germany,Education,Medium,2030,86.5
Germany,Education,Small,2030,97.5
Germany,Financial Services,Large,2030,97.07
Germany,Financial Services,Medium,2030,90.88
Germany,Financial Services,Small,2030,74.09
Germany,Gaming,Large,2030,97.09
Germany,Gaming,Medium,2030,93.27
Germany,Gaming,Small,2030,91.57
Germany,Government,Large,2030,91.28
Germany,Government,Medium,2030,80.68
Germany,Government,Small,2030,63.86
Germany,Healthcare,Large,2030,97.0
Germany,Healthcare,Medium,2030,93.28
Germany,Healthcare,Small,2030,97.09
Germany,Legal,Large,2030,90.85
Germany,Legal,Medium,2030,93.62
Germany,Legal,Small,2030,76.77
Germany,Manufacturing,Large,2030,97.1
Germany,Manufacturing,Medium,2030,91.71
Germany,Manufacturing,Small,2030,93.62
Germany,Media & Entertainment,Large,2030,96.8
Germany,Media & Entertainment,Medium,2030,93.49
Germany,Media & Entertainment,Small,2030,69.66
Germany,Retail,Large,2030,93.37
Germany,Retail,Medium,2030,93.06
Germany,Retail,Small,2030,93.64
Germany,Technology,Large,2030,97.08
Germany,Technology,Medium,2030,96.91
Germany,Technology,Small,2030,97.07
India,Agriculture,Large,2030,89.44
India,Agriculture,Medium,2030,52.86
India,Agriculture,Small,2030,78.47
India,Automotive,Large,2030,93.49
India,Automotive,Medium,2030,90.7
India,Automotive,Small,2030,82.89
India,Education,Large,2030,84.97
India,Education,Medium,2030,57.18
India,Education,Small,2030,97.41
India,Financial Services,Large,2030,96.99
India,Financial Services,Medium,2030,97.24
India,Financial Services,Small,2030,90.45
India,Gaming,Large,2030,90.59
India,Gaming,Medium,2030,96.1
India,Gaming,Small,2030,96.81
India,Government,Large,2030,90.75
India,Government,Medium,2030,27.17
India,Government,Small,2030,39.38
India,Healthcare,Large,2030,97.04
India,Healthcare,Medium,2030,97.09
India,Healthcare,Small,2030,97.45
India,Legal,Large,2030,96.3
India,Legal,Medium,2030,96.99
India,Legal,Small,2030,97.28
India,Manufacturing,Large,2030,96.13
India,Manufacturing,Medium,2030,93.7
India,Manufacturing,Small,2030,49.15
India,Media & Entertainment,Large,2030,90.58
India,Media & Entertainment,Medium,2030,72.41
India,Media & Entertainment,Small,2030,47.07
India,Retail,Large,2030,96.09
India,Retail,Medium,2030,93.42
India,Retail,Small,2030,97.3
India,Technology,Large,2030,96.99
India,Technology,Medium,2030,96.15
India,Technology,Small,2030,97.56
Israel,Agriculture,Large,2030,96.32
Israel,Agriculture,Medium,2030,91.07
Israel,Agriculture,Small,2030,97.26
Israel,Automotive,Large,2030,96.77
Israel,Automotive,Medium,2030,97.05
Israel,Automotive,Small,2030,90.78
Israel,Education,Large,2030,90.76
Israel,Education,Medium,2030,89.86
Israel,Education,Small,2030,93.18
Israel,Financial Services,Large,2030,96.85
Israel,Financial Services,Medium,2030,96.97
Israel,Financial Services,Small,2030,93.16
Israel,Gaming,Large,2030,96.81
Israel,Gaming,Medium,2030,96.12
Israel,Gaming,Small,2030,90.73
Israel,Government,Large,2030,90.86
Israel,Government,Medium,2030,91.69
Israel,Government,Small,2030,93.74
Israel,Healthcare,Large,2030,93.43
Israel,Healthcare,Medium,2030,96.97
Israel,Healthcare,Small,2030,96.98
Israel,Legal,Large,2030,90.93
Israel,Legal,Medium,2030,96.31
Israel,Legal,Small,2030,90.98
Israel,Manufacturing,Large,2030,97.03
Israel,Manufacturing,Medium,2030,96.97
Israel,Manufacturing,Small,2030,97.38
Israel,Media & Entertainment,Large,2030,96.97
Israel,Media & Entertainment,Medium,2030,93.17
Israel,Media & Entertainment,Small,2030,93.56
Israel,Retail,Large,2030,96.85
Israel,Retail,Medium,2030,90.81
Israel,Retail,Small,2030,71.58
Israel,Technology,Large,2030,96.96
Israel,Technology,Medium,2030,96.96
Israel,Technology,Small,2030,93.61
Japan,Agriculture,Large,2030,90.85
Japan,Agriculture,Medium,2030,97.29
Japan,Agriculture,Small,2030,97.65
Japan,Automotive,Large,2030,93.36
Japan,Automotive,Medium,2030,90.92
Japan,Automotive,Small,2030,71.39
Japan,Education,Large,2030,96.4
Japan,Education,Medium,2030,88.88
Japan,Education,Small,2030,93.15
Japan,Financial Services,Large,2030,96.73
Japan,Financial Services,Medium,2030,93.34
Japan,Financial Services,Small,2030,85.71
Japan,Gaming,Large,2030,96.97
Japan,Gaming,Medium,2030,90.78
Japan,Gaming,Small,2030,96.58
Japan,Government,Large,2030,91.0
Japan,Government,Medium,2030,84.85
Japan,Government,Small,2030,97.32
Japan,Healthcare,Large,2030,97.07
Japan,Healthcare,Medium,2030,96.95
Japan,Healthcare,Small,2030,97.01
Japan,Legal,Large,2030,81.54
Japan,Legal,Medium,2030,97.16
Japan,Legal,Small,2030,43.72
Japan,Manufacturing,Large,2030,97.05
Japan,Manufacturing,Medium,2030,89.32
Japan,Manufacturing,Small,2030,96.93
Japan,Media & Entertainment,Large,2030,97.02
Japan,Media & Entertainment,Medium,2030,93.47
Japan,Media & Entertainment,Small,2030,88.54
Japan,Retail,Large,2030,96.64
Japan,Retail,Medium,2030,97.03
Japan,Retail,Small,2030,96.91
Japan,Technology,Large,2030,97.0
Japan,Technology,Medium,2030,93.28
Japan,Technology,Small,2030,91.66
Mexico,Agriculture,Large,2030,54.4
Mexico,Agriculture,Medium,2030,9.78
Mexico,Agriculture,Small,2030,97.42
Mexico,Automotive,Large,2030,91.82
Mexico,Automotive,Medium,2030,97.4
Mexico,Automotive,Small,2030,77.05
Mexico,Education,Large,2030,93.14
Mexico,Education,Medium,2030,91.32
Mexico,Education,Small,2030,54.7
Mexico,Financial Services,Large,2030,93.41
Mexico,Financial Services,Medium,2030,90.74
Mexico,Financial Services,Small,2030,97.01
Mexico,Gaming,Large,2030,93.47
Mexico,Gaming,Medium,2030,97.06
Mexico,Gaming,Small,2030,82.32
Mexico,Government,Large,2030,97.13
Mexico,Government,Medium,2030,90.99
Mexico,Government,Small,2030,93.62
Mexico,Healthcare,Large,2030,97.13
Mexico,Healthcare,Medium,2030,47.14
Mexico,Healthcare,Small,2030,63.41
Mexico,Legal,Large,2030,91.05
Mexico,Legal,Medium,2030,66.12
Mexico,Legal,Small,2030,72.37
Mexico,Manufacturing,Large,2030,97.03
Mexico,Manufacturing,Medium,2030,92.83
Mexico,Manufacturing,Small,2030,93.46
Mexico,Media & Entertainment,Large,2030,96.37
Mexico,Media & Entertainment,Medium,2030,96.99
Mexico,Media & Entertainment,Small,2030,93.38
Mexico,Retail,Large,2030,55.72
Mexico,Retail,Medium,2030,97.02
Mexico,Retail,Small,2030,35.12
Mexico,Technology,Large,2030,90.99
Mexico,Technology,Medium,2030,97.23
Mexico,Technology,Small,2030,44.17
Morocco,Agriculture,Large,2030,35.93
Morocco,Agriculture,Medium,2030,29.37
Morocco,Agriculture,Small,2030,53.61
Morocco,Automotive,Large,2030,97.42
Morocco,Automotive,Medium,2030,97.57
Morocco,Automotive,Small,2030,39.97
Morocco,Education,Large,2030,64.02
Morocco,Education,Medium,2030,96.83
Morocco,Education,Small,2030,68.03
Morocco,Financial Services,Large,2030,87.74
Morocco,Financial Services,Medium,2030,78.46
Morocco,Financial Services,Small,2030,97.01
Morocco,Gaming,Large,2030,97.25
Morocco,Gaming,Medium,2030,93.42
Morocco,Gaming,Small,2030,97.43
Morocco,Government,Large,2030,95.14
Morocco,Government,Medium,2030,80.63
Morocco,Government,Small,2030,96.97
Morocco,Healthcare,Large,2030,96.83
Morocco,Healthcare,Medium,2030,96.95
Morocco,Healthcare,Small,2030,82.12
Morocco,Legal,Large,2030,94.47
Morocco,Legal,Medium,2030,97.74
Morocco,Legal,Small,2030,70.14
Morocco,Manufacturing,Large,2030,94.0
Morocco,Manufacturing,Medium,2030,82.08
Morocco,Manufacturing,Small,2030,93.38
Morocco,Media & Entertainment,Large,2030,97.42
Morocco,Media & Entertainment,Medium,2030,97.79
Morocco,Media & Entertainment,Small,2030,67.5
Morocco,Retail,Large,2030,52.94
Morocco,Retail,Medium,2030,56.66
Morocco,Retail,Small,2030,96.98
Morocco,Technology,Large,2030,93.65
Morocco,Technology,Medium,2030,72.31
Morocco,Technology,Small,2030,38.74
Netherlands,Agriculture,Large,2030,60.16
Netherlands,Agriculture,Medium,2030,46.69
Netherlands,Agriculture,Small,2030,93.7
Netherlands,Automotive,Large,2030,96.8
Netherlands,Automotive,Medium,2030,90.77
Netherlands,Automotive,Small,2030,93.46
Netherlands,Education,Large,2030,96.39
Netherlands,Education,Medium,2030,89.64
Netherlands,Education,Small,2030,89.05
Netherlands,Financial Services,Large,2030,96.94
Netherlands,Financial Services,Medium,2030,96.85
Netherlands,Financial Services,Small,2030,90.83
Netherlands,Gaming,Large,2030,96.96
Netherlands,Gaming,Medium,2030,90.67
Netherlands,Gaming,Small,2030,96.25
Netherlands,Government,Large,2030,91.62
Netherlands,Government,Medium,2030,72.67
Netherlands,Government,Small,2030,97.6
Netherlands,Healthcare,Large,2030,96.93
Netherlands,Healthcare,Medium,2030,95.87
Netherlands,Healthcare,Small,2030,89.08
Netherlands,Legal,Large,2030,90.76
Netherlands,Legal,Medium,2030,96.28
Netherlands,Legal,Small,2030,88.55
Netherlands,Manufacturing,Large,2030,97.06
Netherlands,Manufacturing,Medium,2030,90.87
Netherlands,Manufacturing,Small,2030,91.73
Netherlands,Media & Entertainment,Large,2030,96.97
Netherlands,Media & Entertainment,Medium,2030,96.29
Netherlands,Media & Entertainment,Small,2030,71.99
Netherlands,Retail,Large,2030,96.97
Netherlands,Retail,Medium,2030,97.16
Netherlands,Retail,Small,2030,91.71
Netherlands,Technology,Large,2030,96.85
Netherlands,Technology,Medium,2030,96.99
Netherlands,Technology,Small,2030,93.56
Nigeria,Agriculture,Large,2030,97.54
Nigeria,Agriculture,Medium,2030,97.72
Nigeria,Agriculture,Small,2030,83.52
Nigeria,Automotive,Large,2030,93.7
Nigeria,Automotive,Medium,2030,93.47
Nigeria,Automotive,Small,2030,93.43
Nigeria,Education,Large,2030,96.45
Nigeria,Education,Medium,2030,92.57
Nigeria,Education,Small,2030,71.72
Nigeria,Financial Services,Large,2030,93.44
Nigeria,Financial Services,Medium,2030,16.34
Nigeria,Financial Services,Small,2030,70.07
Nigeria,Gaming,Large,2030,93.44
Nigeria,Gaming,Medium,2030,93.37
Nigeria,Gaming,Small,2030,49.86
Nigeria,Government,Large,2030,97.05
Nigeria,Government,Medium,2030,97.05
Nigeria,Government,Small,2030,84.53
Nigeria,Healthcare,Large,2030,96.98
Nigeria,Healthcare,Medium,2030,97.3
Nigeria,Healthcare,Small,2030,93.36
Nigeria,Legal,Large,2030,93.52
Nigeria,Legal,Medium,2030,94.94
Nigeria,Legal,Small,2030,63.37
Nigeria,Manufacturing,Large,2030,93.66
Nigeria,Manufacturing,Medium,2030,97.29
Nigeria,Manufacturing,Small,2030,97.51
Nigeria,Media & Entertainment,Large,2030,90.69
Nigeria,Media & Entertainment,Medium,2030,87.51
Nigeria,Media & Entertainment,Small,2030,96.31
Nigeria,Retail,Large,2030,73.64
Nigeria,Retail,Medium,2030,28.79
Nigeria,Retail,Small,2030,77.94
Nigeria,Technology,Large,2030,97.36
Nigeria,Technology,Medium,2030,93.65
Nigeria,Technology,Small,2030,77.49
Singapore,Agriculture,Large,2030,96.75
Singapore,Agriculture,Medium,2030,76.44
Singapore,Agriculture,Small,2030,97.63
Singapore,Automotive,Large,2030,96.94
Singapore,Automotive,Medium,2030,93.21
Singapore,Automotive,Small,2030,73.89
Singapore,Education,Large,2030,90.48
Singapore,Education,Medium,2030,88.82
Singapore,Education,Small,2030,96.43
Singapore,Financial Services,Large,2030,96.94
Singapore,Financial Services,Medium,2030,96.94
Singapore,Financial Services,Small,2030,96.28
Singapore,Gaming,Large,2030,96.77
Singapore,Gaming,Medium,2030,97.09
Singapore,Gaming,Small,2030,96.99
Singapore,Government,Large,2030,90.76
Singapore,Government,Medium,2030,90.79
Singapore,Government,Small,2030,97.14
Singapore,Healthcare,Large,2030,97.0
Singapore,Healthcare,Medium,2030,90.71
Singapore,Healthcare,Small,2030,96.96
Singapore,Legal,Large,2030,90.87
Singapore,Legal,Medium,2030,93.65
Singapore,Legal,Small,2030,93.59
Singapore,Manufacturing,Large,2030,96.85
Singapore,Manufacturing,Medium,2030,90.83
Singapore,Manufacturing,Small,2030,93.53
Singapore,Media & Entertainment,Large,2030,96.86
Singapore,Media & Entertainment,Medium,2030,90.66
Singapore,Media & Entertainment,Small,2030,91.55
Singapore,Retail,Large,2030,96.97
Singapore,Retail,Medium,2030,90.81
Singapore,Retail,Small,2030,87.68
Singapore,Technology,Large,2030,97.03
Singapore,Technology,Medium,2030,96.95
Singapore,Technology,Small,2030,97.07
South Africa,Agriculture,Large,2030,96.87
South Africa,Agriculture,Medium,2030,84.34
South Africa,Agriculture,Small,2030,80.57
South Africa,Automotive,Large,2030,58.67
South Africa,Automotive,Medium,2030,91.66
South Africa,Automotive,Small,2030,93.43
South Africa,Education,Large,2030,89.91
South Africa,Education,Medium,2030,1.99
South Africa,Education,Small,2030,93.51
South Africa,Financial Services,Large,2030,90.49
South Africa,Financial Services,Medium,2030,89.16
South Africa,Financial Services,Small,2030,24.83
South Africa,Gaming,Large,2030,93.08
South Africa,Gaming,Medium,2030,90.52
South Africa,Gaming,Small,2030,91.56
South Africa,Government,Large,2030,66.14
South Africa,Government,Medium,2030,86.06
South Africa,Government,Small,2030,88.72
South Africa,Healthcare,Large,2030,58.36
South Africa,Healthcare,Medium,2030,96.79
South Africa,Healthcare,Small,2030,97.09
South Africa,Legal,Large,2030,96.08
South Africa,Legal,Medium,2030,38.87
South Africa,Legal,Small,2030,18.59
South Africa,Manufacturing,Large,2030,91.54
South Africa,Manufacturing,Medium,2030,96.09
South Africa,Manufacturing,Small,2030,93.66
South Africa,Media & Entertainment,Large,2030,91.47
South Africa,Media & Entertainment,Medium,2030,97.18
South Africa,Media & Entertainment,Small,2030,93.47
South Africa,Retail,Large,2030,91.3
South Africa,Retail,Medium,2030,96.87
South Africa,Retail,Small,2030,93.44
South Africa,Technology,Large,2030,90.73
South Africa,Technology,Medium,2030,91.41
South Africa,Technology,Small,2030,71.71
South Korea,Agriculture,Large,2030,73.55
South Korea,Agriculture,Medium,2030,88.04
South Korea,Agriculture,Small,2030,96.89
South Korea,Automotive,Large,2030,96.93
South Korea,Automotive,Medium,2030,93.56
South Korea,Automotive,Small,2030,71.69
South Korea,Education,Large,2030,88.24
South Korea,Education,Medium,2030,91.02
South Korea,Education,Small,2030,66.88
South Korea,Financial Services,Large,2030,96.95
South Korea,Financial Services,Medium,2030,90.76
South Korea,Financial Services,Small,2030,72.68
South Korea,Gaming,Large,2030,96.97
South Korea,Gaming,Medium,2030,96.93
South Korea,Gaming,Small,2030,97.39
South Korea,Government,Large,2030,89.99
South Korea,Government,Medium,2030,93.61
South Korea,Government,Small,2030,97.28
South Korea,Healthcare,Large,2030,96.95
South Korea,Healthcare,Medium,2030,96.94
South Korea,Healthcare,Small,2030,96.94
South Korea,Legal,Large,2030,90.9
South Korea,Legal,Medium,2030,53.74
South Korea,Legal,Small,2030,94.82
South Korea,Manufacturing,Large,2030,96.94
South Korea,Manufacturing,Medium,2030,91.64
South Korea,Manufacturing,Small,2030,62.93
South Korea,Media & Entertainment,Large,2030,96.97
South Korea,Media & Entertainment,Medium,2030,93.56
South Korea,Media & Entertainment,Small,2030,90.92
South Korea,Retail,Large,2030,96.95
South Korea,Retail,Medium,2030,93.53
South Korea,Retail,Small,2030,75.69
South Korea,Technology,Large,2030,96.99
South Korea,Technology,Medium,2030,90.86
South Korea,Technology,Small,2030,91.92
Sweden,Agriculture,Large,2030,93.6
Sweden,Agriculture,Medium,2030,71.79
Sweden,Agriculture,Small,2030,32.42
Sweden,Automotive,Large,2030,96.97
Sweden,Automotive,Medium,2030,93.08
Sweden,Automotive,Small,2030,91.49
Sweden,Education,Large,2030,96.49
Sweden,Education,Medium,2030,92.94
Sweden,Education,Small,2030,69.78
Sweden,Financial Services,Large,2030,97.01
Sweden,Financial Services,Medium,2030,96.99
Sweden,Financial Services,Small,2030,91.5
Sweden,Gaming,Large,2030,96.81
Sweden,Gaming,Medium,2030,96.76
Sweden,Gaming,Small,2030,93.5
Sweden,Government,Large,2030,90.97
Sweden,Government,Medium,2030,97.71
Sweden,Government,Small,2030,97.47
Sweden,Healthcare,Large,2030,96.99
Sweden,Healthcare,Medium,2030,96.98
